"method","model","year","mtraits","trait","chr","position","chr2","position2","nearest_marker","qtl_lod","marker_variance","qtl_pvalue","model_variance","interval","position_consensus","mtraits_trait","model_idx","class","color","stroke_color","model_cols"
"stepwiseqtl","2013","2013","num_seeds","num_seeds",4,70.59,NA,NA,"bin_4@70.59cM_SCF49598",20.1005457330185,9.49912902655247,3.71702668644502e-13,89.66518010732,13,70.59,"num_seedsnum_seeds",3,"marker_bin_11@92.67cM_scaffold_7013_2102 bin_3@52.94cMtrait_num_seeds","hsl(266,100%,50%)","hsl(266,100%,50%)","#535353"
"stepwiseqtl","2013","2013","num_seeds","num_seeds",5,20.63,NA,NA,"bin_5@20.63cM_scaffold_47787_264",14.5451283004922,6.22912871854099,1.44096556908835e-09,89.66518010732,8.75,20.63,"num_seedsnum_seeds",3,"marker_bin_11@92.67cM_scaffold_7013_2102 bin_3@52.94cMtrait_num_seeds","hsl(266,100%,50%)","hsl(266,100%,50%)","#535353"
"stepwiseqtl","2013","2013","num_seeds","num_seeds",7,24.57,NA,NA,"bin_7@24.57cM_scaffold_47665_2055",19.032847692499,8.82410742376652,1.99383547450083e-08,89.66518010732,9.83,24.57,"num_seedsnum_seeds",3,"marker_bin_11@92.67cM_scaffold_7013_2102 bin_3@52.94cMtrait_num_seeds","hsl(266,100%,50%)","hsl(266,100%,50%)","#535353"
"stepwiseqtl","2013","2013","num_seeds","num_seeds",8,11.97,NA,NA,"bin_8@11.97cM_scaffold_141394_22",22.9071986119037,11.3891660275604,5.6621374255883e-15,89.66518010732,2.22,13.31,"num_seedsnum_seeds",3,"marker_bin_11@92.67cM_scaffold_7013_2102 bin_3@52.94cMtrait_num_seeds","hsl(266,100%,50%)","hsl(266,100%,50%)","#535353"
"stepwiseqtl","2013","2013","num_seeds","num_seeds",8,41.69,NA,NA,"bin_8@41.69cM_scaffold_112042_455",12.5758644032469,5.20434814981947,7.54160260388881e-05,89.66518010732,10.15,41.69,"num_seedsnum_seeds",3,"marker_bin_11@92.67cM_scaffold_7013_2102 bin_3@52.94cMtrait_num_seeds","hsl(266,100%,50%)","hsl(266,100%,50%)","#535353"
"stepwiseqtl","2013","2013","num_seeds","num_seeds",9,31.08,NA,NA,"bin_9@31.08cM_scaffold_62146_770",17.9933134020729,8.18897065971373,7.86978441302821e-08,89.66518010732,8.33,31.94,"num_seedsnum_seeds",3,"marker_bin_11@92.67cM_scaffold_7013_2102 bin_3@52.94cMtrait_num_seeds","hsl(266,100%,50%)","hsl(266,100%,50%)","#535353"
"stepwiseqtl","2013","2013","num_seeds","num_seeds",12,57.23,NA,NA,"bin_12@57.23cM_scaffold_5160_1395",5.53253403185467,2.03108571281938,0.000786384683195473,89.66518010732,4.82,57.23,"num_seedsnum_seeds",3,"marker_bin_11@92.67cM_scaffold_7013_2102 bin_3@52.94cMtrait_num_seeds","hsl(266,100%,50%)","hsl(266,100%,50%)","#535353"
"stepwiseqtl","2013","2013","num_seeds","num_seeds",12,74.93,NA,NA,"bin_12@74.93cM_scaffold_34492_1275",5.95447921696955,2.20146395601603,0.000428783956211154,89.66518010732,6.83,76.245,"num_seedsnum_seeds",3,"marker_bin_11@92.67cM_scaffold_7013_2102 bin_3@52.94cMtrait_num_seeds","hsl(266,100%,50%)","hsl(266,100%,50%)","#535353"
"scanone","all-years",NA,"num_seeds","num_seeds",5,9.77,NA,NA,"bin_5@9.77cM_ct144370",4.44123996824597,6.80840880780909,0.000486666271545921,56.0526825581334,20.63,9.77,"num_seedsnum_seeds",4,"marker_bin_11@92.67cM_scaffold_7013_2102 bin_3@52.94cMtrait_num_seeds","hsl(281,100%,50%)","hsl(281,100%,50%)","#636363"
"scanone","all-years",NA,"num_seeds","num_seeds",7,41.83,NA,NA,"bin_7@41.83cM_SCF94237",3.91549319915511,5.95034058785013,0.00131789356191137,56.0526825581334,43.04,41.83,"num_seedsnum_seeds",4,"marker_bin_11@92.67cM_scaffold_7013_2102 bin_3@52.94cMtrait_num_seeds","hsl(281,100%,50%)","hsl(281,100%,50%)","#636363"
"scanone","all-years",NA,"num_seeds","num_seeds",9,38.06,NA,NA,"bin_9@38.06cM_scaffold_71_9387",3.61221938232506,5.46198243914373,0.00233384167065909,56.0526825581334,22.62,38.06,"num_seedsnum_seeds",4,"marker_bin_11@92.67cM_scaffold_7013_2102 bin_3@52.94cMtrait_num_seeds","hsl(281,100%,50%)","hsl(281,100%,50%)","#636363"
"scanone","all-years",NA,"num_seeds","num_seeds",10,18.53,NA,NA,"bin_10@18.53cM_scaffold_10669_2217",4.50330043720502,6.91066616355504,0.000432498739282083,56.0526825581334,27.01,17.045,"num_seedsnum_seeds",4,"marker_bin_11@92.67cM_scaffold_7013_2102 bin_3@52.94cMtrait_num_seeds","hsl(281,100%,50%)","hsl(281,100%,50%)","#636363"
"scanone","all-years",NA,"num_seeds","num_seeds",11,15.29,NA,NA,"bin_11@15.29cM_scaffold_24233_376",3.89942069808966,5.9243385261927,0.00135850448588881,56.0526825581334,25.23,15.29,"num_seedsnum_seeds",4,"marker_bin_11@92.67cM_scaffold_7013_2102 bin_3@52.94cMtrait_num_seeds","hsl(281,100%,50%)","hsl(281,100%,50%)","#636363"
"scanone","all-years",NA,"num_seeds","num_seeds",12,73.57,NA,NA,"bin_12@73.57cM_scaffold_23173_4257",6.13197576564601,9.66915367953651,1.91023308502292e-05,56.0526825581334,9.81,73.57,"num_seedsnum_seeds",4,"marker_bin_11@92.67cM_scaffold_7013_2102 bin_3@52.94cMtrait_num_seeds","hsl(281,100%,50%)","hsl(281,100%,50%)","#636363"
"stepwiseqtl","all-years",NA,"num_seeds","num_seeds",3,88.15,NA,NA,"bin_3@88.15cM_scaffold_3520_10124",10.1850858442568,4.7554133773299,9.01521258978022e-07,87.8502383389878,7.23,88.15,"num_seedsnum_seeds",4,"marker_bin_11@92.67cM_scaffold_7013_2102 bin_3@52.94cMtrait_num_seeds","hsl(281,100%,50%)","hsl(281,100%,50%)","#636363"
"stepwiseqtl","all-years",NA,"num_seeds","num_seeds",4,32.88,NA,NA,"bin_4@32.88cM_scaffold_23637_4496",25.739026029479,15.8458043181174,2.16615614334614e-12,87.8502383389878,4.25,32.6,"num_seedsnum_seeds",4,"marker_bin_11@92.67cM_scaffold_7013_2102 bin_3@52.94cMtrait_num_seeds","hsl(281,100%,50%)","hsl(281,100%,50%)","#636363"
"stepwiseqtl","all-years",NA,"num_seeds","num_seeds",6,19.23,NA,NA,"bin_6@19.23cM_scaffold_1409_6582",10.5058249282587,4.93217565143213,5.62589760999543e-07,87.8502383389878,9.96,20.42,"num_seedsnum_seeds",4,"marker_bin_11@92.67cM_scaffold_7013_2102 bin_3@52.94cMtrait_num_seeds","hsl(281,100%,50%)","hsl(281,100%,50%)","#636363"
"stepwiseqtl","all-years",NA,"num_seeds","num_seeds",7,32.42,NA,NA,"bin_7@32.42cM_scaffold_24689_3361",11.9554945018977,5.75444182449502,6.64552037843436e-08,87.8502383389878,11.9,32.42,"num_seedsnum_seeds",4,"marker_bin_11@92.67cM_scaffold_7013_2102 bin_3@52.94cMtrait_num_seeds","hsl(281,100%,50%)","hsl(281,100%,50%)","#636363"
"stepwiseqtl","all-years",NA,"num_seeds","num_seeds",8,14.65,NA,NA,"bin_8@14.65cM_SCF107477",18.4963464477117,9.98524619057254,4.05684247306581e-08,87.8502383389878,4.76,13.31,"num_seedsnum_seeds",4,"marker_bin_11@92.67cM_scaffold_7013_2102 bin_3@52.94cMtrait_num_seeds","hsl(281,100%,50%)","hsl(281,100%,50%)","#636363"
"stepwiseqtl","all-years",NA,"num_seeds","num_seeds",9,32.8,NA,NA,"bin_9@32.8cM_Pr031818814",5.13823922396135,2.20306120563846,0.00138308888449012,87.8502383389878,13.1,31.94,"num_seedsnum_seeds",4,"marker_bin_11@92.67cM_scaffold_7013_2102 bin_3@52.94cMtrait_num_seeds","hsl(281,100%,50%)","hsl(281,100%,50%)","#636363"
"stepwiseqtl","all-years",NA,"num_seeds","num_seeds",10,15.56,NA,NA,"bin_10@15.56cM_Pr031818817",12.5841632188162,6.12322318443113,2.62608768064609e-08,87.8502383389878,6.55,15.56,"num_seedsnum_seeds",4,"marker_bin_11@92.67cM_scaffold_7013_2102 bin_3@52.94cMtrait_num_seeds","hsl(281,100%,50%)","hsl(281,100%,50%)","#636363"
"stepwiseqtl","all-years",NA,"num_seeds","num_seeds",11,8.3,NA,NA,"bin_11@8.3cM_SCF41361",30.1925837799606,20.1958536719635,4.21884749357559e-15,87.8502383389878,4.48,8.3,"num_seedsnum_seeds",4,"marker_bin_11@92.67cM_scaffold_7013_2102 bin_3@52.94cMtrait_num_seeds","hsl(281,100%,50%)","hsl(281,100%,50%)","#636363"
"stepwiseqtl","all-years",NA,"num_seeds","num_seeds",11,75.07,NA,NA,"bin_11@75.07cM_scaffold_3106_6022",16.0916291661598,8.32460247232601,9.3208342666351e-07,87.8502383389878,4.34,75.07,"num_seedsnum_seeds",4,"marker_bin_11@92.67cM_scaffold_7013_2102 bin_3@52.94cMtrait_num_seeds","hsl(281,100%,50%)","hsl(281,100%,50%)","#636363"
"stepwiseqtl","all-years",NA,"num_seeds","num_seeds",12,67.24,NA,NA,"bin_12@67.24cM_scaffold_68963_1680",17.177090573364,9.05818447538249,2.89170909439918e-11,87.8502383389878,7.25999999999999,67.24,"num_seedsnum_seeds",4,"marker_bin_11@92.67cM_scaffold_7013_2102 bin_3@52.94cMtrait_num_seeds","hsl(281,100%,50%)","hsl(281,100%,50%)","#636363"
"fakeqtl","2011","","num_seeds","num_seeds",1,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",1,"","transparent","transparent","transparent"
"fakeqtl","2012","","num_seeds","num_seeds",1,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",2,"","transparent","transparent","transparent"
"fakeqtl","2013","","num_seeds","num_seeds",1,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",3,"","transparent","transparent","transparent"
"fakeqtl","all-years","","num_seeds","num_seeds",1,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",4,"","transparent","transparent","transparent"
"fakeqtl","2011","","num_seeds","num_seeds",2,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",1,"","transparent","transparent","transparent"
"fakeqtl","2012","","num_seeds","num_seeds",2,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",2,"","transparent","transparent","transparent"
"fakeqtl","2013","","num_seeds","num_seeds",2,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",3,"","transparent","transparent","transparent"
"fakeqtl","all-years","","num_seeds","num_seeds",2,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",4,"","transparent","transparent","transparent"
"fakeqtl","2011","","num_seeds","num_seeds",3,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",1,"","transparent","transparent","transparent"
"fakeqtl","2012","","num_seeds","num_seeds",3,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",2,"","transparent","transparent","transparent"
"fakeqtl","2013","","num_seeds","num_seeds",3,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",3,"","transparent","transparent","transparent"
"fakeqtl","all-years","","num_seeds","num_seeds",3,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",4,"","transparent","transparent","transparent"
"fakeqtl","2011","","num_seeds","num_seeds",4,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",1,"","transparent","transparent","transparent"
"fakeqtl","2012","","num_seeds","num_seeds",4,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",2,"","transparent","transparent","transparent"
