"method","model","year","mtraits","trait","chr","position","chr2","position2","nearest_marker","qtl_lod","marker_variance","qtl_pvalue","model_variance","interval","position_consensus","mtraits_trait","model_idx","class","color","stroke_color","model_cols"
"stepwiseqtl","all-years",NA,"berry_width","berry_width",1,100.35009,NA,NA,"bin_1@100.35cM_scaffold_81716_1234",45.2474846676561,28.7558258309536,0,90.686222572296,4.58000200000001,99.0300893333333,"berry_widthberry_width",4,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_width","hsl(163,100%,50%)","hsl(163,100%,50%)","#636363"
"stepwiseqtl","all-years",NA,"berry_width","berry_width",2,94.190111,NA,NA,"bin_2@94.19cM_SCF177451",22.2272352290037,9.28540691898652,2.23801466248119e-09,90.686222572296,7.620006,94.190111,"berry_widthberry_width",4,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_width","hsl(163,100%,50%)","hsl(163,100%,50%)","#636363"
"stepwiseqtl","all-years",NA,"berry_width","berry_width",3,36.530038,NA,NA,"bin_3@36.53cM_scf9025",7.97695796035937,2.62397545481859,5.23248876783677e-05,90.686222572296,17.280021,35.640035,"berry_widthberry_width",4,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_width","hsl(163,100%,50%)","hsl(163,100%,50%)","#636363"
"stepwiseqtl","all-years",NA,"berry_width","berry_width",4,7.750008,NA,NA,"bin_4@7.75cM_scaffold_14868_593",13.4478062357644,4.83936791656788,8.20778069903216e-05,90.686222572296,15.120013,7.750008,"berry_widthberry_width",4,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_width","hsl(163,100%,50%)","hsl(163,100%,50%)","#636363"
"stepwiseqtl","all-years",NA,"berry_width","berry_width",6,80.430104,NA,NA,"bin_6@80.43cM_scaffold_101904_419",13.0030502917687,4.64485114428042,5.56718496858011e-08,90.686222572296,2.390006,80.430104,"berry_widthberry_width",4,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_width","hsl(163,100%,50%)","hsl(163,100%,50%)","#636363"
"stepwiseqtl","all-years",NA,"berry_width","berry_width",9,84.220074,NA,NA,"bin_9@84.22cM_scaffold_30128_1137",25.7780122886241,11.4581775569256,2.49910092620098e-11,90.686222572296,3.570002,85.655076,"berry_widthberry_width",4,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_width","hsl(163,100%,50%)","hsl(163,100%,50%)","#636363"
"stepwiseqtl","all-years",NA,"berry_width","berry_width",10,38.730041,NA,NA,"bin_10@38.73cM_scaffold_21095_4928",23.6056109610533,10.1004716900022,3.95535382224921e-10,90.686222572296,4.620005,37.9900395,"berry_widthberry_width",4,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_width","hsl(163,100%,50%)","hsl(163,100%,50%)","#636363"
"stepwiseqtl","all-years",NA,"berry_width","berry_width",11,28.380033,NA,NA,"bin_11@28.38cM_scaffold_115280_182",35.1134799005499,18.4598330636767,1.11022302462516e-16,90.686222572296,4.250008,28.380033,"berry_widthberry_width",4,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_width","hsl(163,100%,50%)","hsl(163,100%,50%)","#636363"
"stepwiseqtl","all-years",NA,"berry_width","berry_width",12,7.180005,NA,NA,"bin_12@7.18cM_scaffold_25600_3219",9.32154540338034,3.13402495887119,8.4735108097922e-06,90.686222572296,9.790008,7.180005,"berry_widthberry_width",4,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_width","hsl(163,100%,50%)","hsl(163,100%,50%)","#636363"
"fakeqtl","2011","","berry_width","berry_width",1,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",1,"","transparent","transparent","transparent"
"fakeqtl","2012","","berry_width","berry_width",1,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",2,"","transparent","transparent","transparent"
"fakeqtl","2013","","berry_width","berry_width",1,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",3,"","transparent","transparent","transparent"
"fakeqtl","all-years","","berry_width","berry_width",1,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",4,"","transparent","transparent","transparent"
"fakeqtl","2011","","berry_width","berry_width",2,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",1,"","transparent","transparent","transparent"
"fakeqtl","2012","","berry_width","berry_width",2,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",2,"","transparent","transparent","transparent"
"fakeqtl","2013","","berry_width","berry_width",2,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",3,"","transparent","transparent","transparent"
"fakeqtl","all-years","","berry_width","berry_width",2,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",4,"","transparent","transparent","transparent"
"fakeqtl","2011","","berry_width","berry_width",3,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",1,"","transparent","transparent","transparent"
"fakeqtl","2012","","berry_width","berry_width",3,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",2,"","transparent","transparent","transparent"
"fakeqtl","2013","","berry_width","berry_width",3,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",3,"","transparent","transparent","transparent"
"fakeqtl","all-years","","berry_width","berry_width",3,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",4,"","transparent","transparent","transparent"
"fakeqtl","2011","","berry_width","berry_width",4,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",1,"","transparent","transparent","transparent"
"fakeqtl","2012","","berry_width","berry_width",4,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",2,"","transparent","transparent","transparent"
"fakeqtl","2013","","berry_width","berry_width",4,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",3,"","transparent","transparent","transparent"
"fakeqtl","all-years","","berry_width","berry_width",4,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",4,"","transparent","transparent","transparent"
"fakeqtl","2011","","berry_width","berry_width",5,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",1,"","transparent","transparent","transparent"
"fakeqtl","2012","","berry_width","berry_width",5,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",2,"","transparent","transparent","transparent"
"fakeqtl","2013","","berry_width","berry_width",5,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",3,"","transparent","transparent","transparent"
"fakeqtl","all-years","","berry_width","berry_width",5,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",4,"","transparent","transparent","transparent"
"fakeqtl","2011","","berry_width","berry_width",6,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",1,"","transparent","transparent","transparent"
"fakeqtl","2012","","berry_width","berry_width",6,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",2,"","transparent","transparent","transparent"
"fakeqtl","2013","","berry_width","berry_width",6,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",3,"","transparent","transparent","transparent"
"fakeqtl","all-years","","berry_width","berry_width",6,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",4,"","transparent","transparent","transparent"
"fakeqtl","2011","","berry_width","berry_width",7,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",1,"","transparent","transparent","transparent"
"fakeqtl","2012","","berry_width","berry_width",7,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",2,"","transparent","transparent","transparent"
"fakeqtl","2013","","berry_width","berry_width",7,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",3,"","transparent","transparent","transparent"
"fakeqtl","all-years","","berry_width","berry_width",7,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",4,"","transparent","transparent","transparent"
"fakeqtl","2011","","berry_width","berry_width",8,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",1,"","transparent","transparent","transparent"
"fakeqtl","2012","","berry_width","berry_width",8,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",2,"","transparent","transparent","transparent"
"fakeqtl","2013","","berry_width","berry_width",8,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",3,"","transparent","transparent","transparent"
"fakeqtl","all-years","","berry_width","berry_width",8,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",4,"","transparent","transparent","transparent"
"fakeqtl","2011","","berry_width","berry_width",9,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",1,"","transparent","transparent","transparent"
"fakeqtl","2012","","berry_width","berry_width",9,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",2,"","transparent","transparent","transparent"
"fakeqtl","2013","","berry_width","berry_width",9,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",3,"","transparent","transparent","transparent"
"fakeqtl","all-years","","berry_width","berry_width",9,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",4,"","transparent","transparent","transparent"
"fakeqtl","2011","","berry_width","berry_width",10,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",1,"","transparent","transparent","transparent"
"fakeqtl","2012","","berry_width","berry_width",10,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",2,"","transparent","transparent","transparent"
"fakeqtl","2013","","berry_width","berry_width",10,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",3,"","transparent","transparent","transparent"
"fakeqtl","all-years","","berry_width","berry_width",10,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",4,"","transparent","transparent","transparent"
"fakeqtl","2011","","berry_width","berry_width",11,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",1,"","transparent","transparent","transparent"
"fakeqtl","2012","","berry_width","berry_width",11,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",2,"","transparent","transparent","transparent"
"fakeqtl","2013","","berry_width","berry_width",11,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",3,"","transparent","transparent","transparent"
"fakeqtl","all-years","","berry_width","berry_width",11,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",4,"","transparent","transparent","transparent"
"fakeqtl","2011","","berry_width","berry_width",12,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",1,"","transparent","transparent","transparent"
"fakeqtl","2012","","berry_width","berry_width",12,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",2,"","transparent","transparent","transparent"
"fakeqtl","2013","","berry_width","berry_width",12,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",3,"","transparent","transparent","transparent"
"fakeqtl","all-years","","berry_width","berry_width",12,-1,NA,NA,"marker--fake--trait--berry_width",0,0,0,0,0,-1,"berry_widthberry_width",4,"","transparent","transparent","transparent"
