"method","model","year","mtraits","trait","chr","position","chr2","position2","nearest_marker","qtl_lod","marker_variance","qtl_pvalue","model_variance","interval","position_consensus","mtraits_trait","model_idx","class","color","stroke_color","model_cols"
"scanone","2012","2012","berry_weight","berry_weight",2,78.400089,NA,NA,"bin_2@78.4cM_scaffold_3671_8042",4.57563547960245,4.65006449727404,0.000291726594790154,69.6093224539334,33.440034,78.400089,"berry_weightberry_weight",2,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(74,100%,50%)","hsl(74,100%,50%)","#434343"
"scanone","2012","2012","berry_weight","berry_weight",9,30.920028,NA,NA,"bin_9@30.92cM_SCF88396",8.29757905012262,8.95253591701495,1.79180879800178e-07,69.6093224539334,33.220028,30.920028,"berry_weightberry_weight",2,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(74,100%,50%)","hsl(74,100%,50%)","#434343"
"scanone","2012","2012","berry_weight","berry_weight",10,44.990047,NA,NA,"bin_10@44.99cM_vm72062",4.89978811288459,5.00528569874029,0.000154289090071869,69.6093224539334,16.920019,44.990047,"berry_weightberry_weight",2,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(74,100%,50%)","hsl(74,100%,50%)","#434343"
"scanone","2012","2012","berry_weight","berry_weight",11,30.320034,NA,NA,"bin_11@30.32cM_scaffold_28856_2095",25.4353545050333,36.6689889747154,0,69.6093224539334,3.710004,28.77253175,"berry_weightberry_weight",2,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(74,100%,50%)","hsl(74,100%,50%)","#434343"
"stepwiseqtl","2012","2012","berry_weight","berry_weight",2,99.560114,NA,NA,"bin_2@99.56cM_scaffold_8645_1830",19.500543277799,5.02289813435424,3.35287353436797e-14,93.9810445466379,3.57000199999999,99.560114,"berry_weightberry_weight",2,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(74,100%,50%)","hsl(74,100%,50%)","#434343"
"stepwiseqtl","2012","2012","berry_weight","berry_weight",3,56.180055,NA,NA,"bin_3@56.18cM_scf5304",28.9920127277786,8.81664350772243,0,93.9810445466379,7.940004,54.560054,"berry_weightberry_weight",2,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(74,100%,50%)","hsl(74,100%,50%)","#434343"
"stepwiseqtl","2012","2012","berry_weight","berry_weight",8,36.230034,NA,NA,"bin_8@36.23cM_scaffold_51424_477",11.362788600625,2.55285040890627,2.37624113719193e-08,93.9810445466379,8.450002,36.230034,"berry_weightberry_weight",2,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(74,100%,50%)","hsl(74,100%,50%)","#434343"
"stepwiseqtl","2012","2012","berry_weight","berry_weight",9,8.810009,NA,NA,"bin_9@8.81cM_scaffold_14290_5672",13.753730110934,3.21488458492367,4.6052028856991e-10,93.9810445466379,6.800004,8.810009,"berry_weightberry_weight",2,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(74,100%,50%)","hsl(74,100%,50%)","#434343"
"stepwiseqtl","2012","2012","berry_weight","berry_weight",9,29.730027,NA,NA,"bin_9@29.73cM_scaffold_8155_3594",20.8284767786904,5.48870480018761,3.66373598126302e-15,93.9810445466379,3.570003,29.3200265,"berry_weightberry_weight",2,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(74,100%,50%)","hsl(74,100%,50%)","#434343"
"stepwiseqtl","2012","2012","berry_weight","berry_weight",10,2.990003,NA,NA,"bin_10@2.99cM_scaffold_7448_397",17.2602111070496,4.27938452686602,1.79829297008993e-08,93.9810445466379,6.040005,2.990003,"berry_weightberry_weight",2,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(74,100%,50%)","hsl(74,100%,50%)","#434343"
"stepwiseqtl","2012","2012","berry_weight","berry_weight",10,28.970023,NA,NA,"bin_10@28.97cM_scaffold_54877_1023",24.9507907727025,7.06364196560412,1.54321000422897e-13,93.9810445466379,5.690008,28.970023,"berry_weightberry_weight",2,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(74,100%,50%)","hsl(74,100%,50%)","#434343"
"stepwiseqtl","2012","2012","berry_weight","berry_weight",11,20.18002,NA,NA,"bin_11@20.18cM_scaffold_72495_1231",14.0197121959727,3.29162375846617,2.96697999502271e-10,93.9810445466379,4.630002,22.3600225,"berry_weightberry_weight",2,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(74,100%,50%)","hsl(74,100%,50%)","#434343"
"stepwiseqtl","2012","2012","berry_weight","berry_weight",11,26.670027,NA,NA,"bin_11@26.67cM_SCF81294",18.6992127229823,4.75098229240577,1.26898491714655e-13,93.9810445466379,6.460011,28.456698,"berry_weightberry_weight",2,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(74,100%,50%)","hsl(74,100%,50%)","#434343"
"stepwiseqtl","2012","2012","berry_weight","berry_weight",11,50.210057,NA,NA,"bin_11@50.21cM_scaffold_3740_7926",22.9972377552688,6.29208085843085,1.11022302462516e-16,93.9810445466379,5.970007,50.210057,"berry_weightberry_weight",2,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(74,100%,50%)","hsl(74,100%,50%)","#434343"
"scanone","2013","2013","berry_weight","berry_weight",1,100.35009,NA,NA,"bin_1@100.35cM_scaffold_81716_1234",5.59400474324502,5.17335975329101,3.92022128370417e-05,72.7905082411783,22.930022,101.080090333333,"berry_weightberry_weight",3,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(89,100%,50%)","hsl(89,100%,50%)","#535353"
"scanone","2013","2013","berry_weight","berry_weight",8,1.790002,NA,NA,"bin_8@1.79cM_vm28527",5.62727699728511,5.20690307848773,3.67041470042961e-05,72.7905082411783,20.980021,1.790002,"berry_weightberry_weight",3,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(89,100%,50%)","hsl(89,100%,50%)","#535353"
"scanone","2013","2013","berry_weight","berry_weight",10,52.800056,NA,NA,"bin_10@52.8cM_scaffold_4545_1974",10.033747092771,9.97069840234652,5.47599010580768e-09,72.7905082411783,6.630007,50.8700535,"berry_weightberry_weight",3,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(89,100%,50%)","hsl(89,100%,50%)","#535353"
"scanone","2013","2013","berry_weight","berry_weight",11,28.380033,NA,NA,"bin_11@28.38cM_scaffold_115280_182",20.1931976733774,23.7941843765604,0,72.7905082411783,18.510026,28.77253175,"berry_weightberry_weight",3,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(89,100%,50%)","hsl(89,100%,50%)","#535353"
"scanone","2013","2013","berry_weight","berry_weight",12,57.23004,NA,NA,"bin_12@57.23cM_scaffold_5160_1395",10.1043225936111,10.0524368702737,4.75056260995643e-09,72.7905082411783,12.850013,57.23004,"berry_weightberry_weight",3,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(89,100%,50%)","hsl(89,100%,50%)","#535353"
"stepwiseqtl","2013","2013","berry_weight","berry_weight",2,59.380069,NA,NA,"bin_2@59.38cM_scaffold_6814_6237",23.7202780402066,4.12430639795645,5.85733894720164e-09,96.2228730274498,2.000004,59.3050685,"berry_weightberry_weight",3,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(89,100%,50%)","hsl(89,100%,50%)","#535353"
"stepwiseqtl","2013","2013","berry_weight","berry_weight",3,52.940053,NA,NA,"bin_3@52.94cM_scaffold_14059_5352",49.2930184042043,13.732764516602,0,96.2228730274498,5.54000300000001,54.560054,"berry_weightberry_weight",3,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(89,100%,50%)","hsl(89,100%,50%)","#535353"
"stepwiseqtl","2013","2013","berry_weight","berry_weight",4,10.82001,NA,NA,"bin_4@10.82cM_scaffold_8435_1114",25.291429027073,4.5201894474677,7.7715611723761e-14,96.2228730274498,6.060006,10.82001,"berry_weightberry_weight",3,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(89,100%,50%)","hsl(89,100%,50%)","#535353"
"stepwiseqtl","2013","2013","berry_weight","berry_weight",6,60.980086,NA,NA,"bin_6@60.98cM_scaffold_510_1664",36.9038065509348,8.13149948842913,1.33226762955019e-15,96.2228730274498,6.740004,60.305085,"berry_weightberry_weight",3,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(89,100%,50%)","hsl(89,100%,50%)","#535353"
"stepwiseqtl","2013","2013","berry_weight","berry_weight",9,28.910026,NA,NA,"bin_9@28.91cM_scaffold_4922_2301",24.5586393958522,4.33313886558113,1.93955962402015e-13,96.2228730274498,3.200003,29.3200265,"berry_weightberry_weight",3,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(89,100%,50%)","hsl(89,100%,50%)","#535353"
"stepwiseqtl","2013","2013","berry_weight","berry_weight",10,55.960059,NA,NA,"bin_10@55.96cM_scaffold_209977_51",55.8368309192818,17.6870061679613,0,96.2228730274498,2.980003,55.960059,"berry_weightberry_weight",3,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(89,100%,50%)","hsl(89,100%,50%)","#535353"
"stepwiseqtl","2013","2013","berry_weight","berry_weight",11,24.540025,NA,NA,"bin_11@24.54cM_scaffold_113473_247",40.2721827754313,9.4474037703383,0,96.2228730274498,2.810004,22.3600225,"berry_weightberry_weight",3,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(89,100%,50%)","hsl(89,100%,50%)","#535353"
"stepwiseqtl","2013","2013","berry_weight","berry_weight",11,38.690046,NA,NA,"bin_11@38.69cM_scaffold_75872_1322",22.7390737982605,3.88671190094674,1.75906200716724e-08,96.2228730274498,1.130002,38.690046,"berry_weightberry_weight",3,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(89,100%,50%)","hsl(89,100%,50%)","#535353"
"stepwiseqtl","2013","2013","berry_weight","berry_weight",12,33.400018,NA,NA,"bin_12@33.4cM_scaffold_92112_606",14.1198347288001,2.08385198032659,0.000173564253335368,96.2228730274498,8.990004,33.400018,"berry_weightberry_weight",3,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(89,100%,50%)","hsl(89,100%,50%)","#535353"
"stepwiseqtl","2013","2013","berry_weight","berry_weight",12,49.400033,NA,NA,"bin_12@49.4cM_scaffold_40948_2457",25.810669946369,4.65533558549127,4.06341627012807e-14,96.2228730274498,1.660002,49.400033,"berry_weightberry_weight",3,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(89,100%,50%)","hsl(89,100%,50%)","#535353"
"scanone","all-years",NA,"berry_weight","berry_weight",1,100.35009,NA,NA,"bin_1@100.35cM_scaffold_81716_1234",4.46243610285598,6.26241305725521,0.000298765124209677,57.957812618271,22.530023,101.080090333333,"berry_weightberry_weight",4,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(103,100%,50%)","hsl(103,100%,50%)","#636363"
"scanone","all-years",NA,"berry_weight","berry_weight",3,47.000051,NA,NA,"bin_3@47cM_scaffold_200430_94",9.33733403872055,14.1745313777267,1.45306013887847e-08,57.957812618271,13.150008,45.0250495,"berry_weightberry_weight",4,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(103,100%,50%)","hsl(103,100%,50%)","#636363"
"scanone","all-years",NA,"berry_weight","berry_weight",10,48.940051,NA,NA,"bin_10@48.94cM_scaffold_19499_3539",5.45219846506718,7.77321712226949,4.06512009284432e-05,57.957812618271,32.660037,50.8700535,"berry_weightberry_weight",4,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(103,100%,50%)","hsl(103,100%,50%)","#636363"
"scanone","all-years",NA,"berry_weight","berry_weight",11,26.070026,NA,NA,"bin_11@26.07cM_Pr031818821_185",13.9727973416293,22.8970059001281,1.00786046175472e-12,57.957812618271,11.050015,28.77253175,"berry_weightberry_weight",4,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(103,100%,50%)","hsl(103,100%,50%)","#636363"
"stepwiseqtl","all-years",NA,"berry_weight","berry_weight",1,109.290099,NA,NA,"bin_1@109.29cM_scaffold_8541_630",35.4453509217922,12.485351641034,7.32747196252603e-15,93.7974705843578,2.100002,109.290099,"berry_weightberry_weight",4,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(103,100%,50%)","hsl(103,100%,50%)","#636363"
"stepwiseqtl","all-years",NA,"berry_weight","berry_weight",2,39.720036,NA,NA,"bin_2@39.72cM_scaffold_69654_1568",18.3433229103551,4.77365953505949,2.16684743625795e-06,93.7974705843578,8.270008,39.720036,"berry_weightberry_weight",4,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(103,100%,50%)","hsl(103,100%,50%)","#636363"
"stepwiseqtl","all-years",NA,"berry_weight","berry_weight",2,59.230068,NA,NA,"bin_2@59.23cM_scaffold_2711_7365",26.2546897552841,7.8373034354066,3.30778737733795e-10,93.7974705843578,2.270004,59.3050685,"berry_weightberry_weight",4,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(103,100%,50%)","hsl(103,100%,50%)","#636363"
"stepwiseqtl","all-years",NA,"berry_weight","berry_weight",3,47.000051,NA,NA,"bin_3@47cM_scaffold_200430_94",33.3364297069999,11.2984005124727,0,93.7974705843578,7.340003,44.930049,"berry_weightberry_weight",4,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(103,100%,50%)","hsl(103,100%,50%)","#636363"
"stepwiseqtl","all-years",NA,"berry_weight","berry_weight",6,3.690007,NA,NA,"bin_6@3.69cM_scaffold_64445_351",28.5350881977918,8.86972209466599,2.40466535572637e-11,93.7974705843578,1.450003,5.7700095,"berry_weightberry_weight",4,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(103,100%,50%)","hsl(103,100%,50%)","#636363"
"stepwiseqtl","all-years",NA,"berry_weight","berry_weight",8,2.380003,NA,NA,"bin_8@2.38cM_scaffold_1656_11289",22.2394748487006,6.18835416350159,3.49098527863134e-12,93.7974705843578,3.520002,2.380003,"berry_weightberry_weight",4,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(103,100%,50%)","hsl(103,100%,50%)","#636363"
"stepwiseqtl","all-years",NA,"berry_weight","berry_weight",9,84.810075,NA,NA,"bin_9@84.81cM_scaffold_10644_3379",20.4193693816838,5.50610528717705,2.28836483762151e-07,93.7974705843578,5.770004,84.5150745,"berry_weightberry_weight",4,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(103,100%,50%)","hsl(103,100%,50%)","#636363"
"stepwiseqtl","all-years",NA,"berry_weight","berry_weight",10,37.250038,NA,NA,"bin_10@37.25cM_SCF7569",37.2420546247438,13.5598776683925,8.88178419700125e-16,93.7974705843578,1.790002,38.14004,"berry_weightberry_weight",4,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(103,100%,50%)","hsl(103,100%,50%)","#636363"
"stepwiseqtl","all-years",NA,"berry_weight","berry_weight",11,28.380033,NA,NA,"bin_11@28.38cM_scaffold_115280_182",52.8453839006136,25.9115622050568,0,93.7974705843578,2.800003,28.456698,"berry_weightberry_weight",4,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(103,100%,50%)","hsl(103,100%,50%)","#636363"
"stepwiseqtl","all-years",NA,"berry_weight","berry_weight",12,4.800001,NA,NA,"bin_12@4.8cM_SCF28955",15.3757758750732,3.80552337855825,4.86713377407799e-05,93.7974705843578,3.750004,4.800001,"berry_weightberry_weight",4,"marker_bin_11@81.23cM_scaffold_2449_1103 bin_2@37.130033cMtrait_berry_weight","hsl(103,100%,50%)","hsl(103,100%,50%)","#636363"
"fakeqtl","2011","","berry_weight","berry_weight",1,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",1,"","transparent","transparent","transparent"
"fakeqtl","2012","","berry_weight","berry_weight",1,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",2,"","transparent","transparent","transparent"
"fakeqtl","2013","","berry_weight","berry_weight",1,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",3,"","transparent","transparent","transparent"
"fakeqtl","all-years","","berry_weight","berry_weight",1,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",4,"","transparent","transparent","transparent"
"fakeqtl","2011","","berry_weight","berry_weight",2,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",1,"","transparent","transparent","transparent"
"fakeqtl","2012","","berry_weight","berry_weight",2,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",2,"","transparent","transparent","transparent"
"fakeqtl","2013","","berry_weight","berry_weight",2,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",3,"","transparent","transparent","transparent"
"fakeqtl","all-years","","berry_weight","berry_weight",2,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",4,"","transparent","transparent","transparent"
"fakeqtl","2011","","berry_weight","berry_weight",3,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",1,"","transparent","transparent","transparent"
"fakeqtl","2012","","berry_weight","berry_weight",3,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",2,"","transparent","transparent","transparent"
"fakeqtl","2013","","berry_weight","berry_weight",3,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",3,"","transparent","transparent","transparent"
"fakeqtl","all-years","","berry_weight","berry_weight",3,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",4,"","transparent","transparent","transparent"
"fakeqtl","2011","","berry_weight","berry_weight",4,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",1,"","transparent","transparent","transparent"
"fakeqtl","2012","","berry_weight","berry_weight",4,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",2,"","transparent","transparent","transparent"
"fakeqtl","2013","","berry_weight","berry_weight",4,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",3,"","transparent","transparent","transparent"
"fakeqtl","all-years","","berry_weight","berry_weight",4,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",4,"","transparent","transparent","transparent"
"fakeqtl","2011","","berry_weight","berry_weight",5,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",1,"","transparent","transparent","transparent"
"fakeqtl","2012","","berry_weight","berry_weight",5,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",2,"","transparent","transparent","transparent"
"fakeqtl","2013","","berry_weight","berry_weight",5,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",3,"","transparent","transparent","transparent"
"fakeqtl","all-years","","berry_weight","berry_weight",5,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",4,"","transparent","transparent","transparent"
"fakeqtl","2011","","berry_weight","berry_weight",6,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",1,"","transparent","transparent","transparent"
"fakeqtl","2012","","berry_weight","berry_weight",6,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",2,"","transparent","transparent","transparent"
"fakeqtl","2013","","berry_weight","berry_weight",6,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",3,"","transparent","transparent","transparent"
"fakeqtl","all-years","","berry_weight","berry_weight",6,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",4,"","transparent","transparent","transparent"
"fakeqtl","2011","","berry_weight","berry_weight",7,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",1,"","transparent","transparent","transparent"
